true_rul,pred_rul,uncertainty,error,abs_error
112.0,0.11219631880521774,82.17855834960938,-111.88780368119478,111.88780368119478
98.0,0.18024927377700806,75.04479217529297,-97.81975072622299,97.81975072622299
69.0,0.00657764682546258,72.58386993408203,-68.99342235317454,68.99342235317454
82.0,0.13716678321361542,73.89228820800781,-81.86283321678638,81.86283321678638
91.0,0.01638205349445343,71.35488891601562,-90.98361794650555,90.98361794650555
93.0,0.07347174733877182,72.0691909790039,-92.92652825266123,92.92652825266123
91.0,0.0,73.82190704345703,-91.0,91.0
95.0,0.0,74.80172729492188,-95.0,95.0
111.0,0.33700674772262573,73.1844253540039,-110.66299325227737,110.66299325227737
96.0,0.19300058484077454,69.98583221435547,-95.80699941515923,95.80699941515923
97.0,0.15264979004859924,80.58541870117188,-96.8473502099514,96.8473502099514
124.0,0.14884404838085175,78.84882354736328,-123.85115595161915,123.85115595161915
95.0,0.09411628544330597,83.28144836425781,-94.9058837145567,94.9058837145567
107.0,0.03226713836193085,78.72740936279297,-106.96773286163807,106.96773286163807
83.0,0.1108517050743103,76.22875213623047,-82.88914829492569,82.88914829492569
84.0,0.0,74.01827239990234,-84.0,84.0
50.0,0.05008108168840408,80.87516021728516,-49.949918918311596,49.949918918311596
28.0,0.10296834260225296,64.26506805419922,-27.897031657397747,27.897031657397747
87.0,0.018897775560617447,79.97937774658203,-86.98110222443938,86.98110222443938
16.0,0.22599157691001892,81.86190032958984,-15.774008423089981,15.774008423089981
57.0,0.0,73.67511749267578,-57.0,57.0
111.0,0.23501548171043396,85.15945434570312,-110.76498451828957,110.76498451828957
113.0,0.10044970363378525,70.80414581298828,-112.89955029636621,112.89955029636621
20.0,0.09672870486974716,73.36997985839844,-19.903271295130253,19.903271295130253
125.0,0.0,76.55491638183594,-125.0,125.0
119.0,0.11563866585493088,78.29619598388672,-118.88436133414507,118.88436133414507
66.0,0.09057962149381638,72.6294937133789,-65.90942037850618,65.90942037850618
97.0,0.1698174625635147,81.00189208984375,-96.83018253743649,96.83018253743649
90.0,0.15471698343753815,83.25684356689453,-89.84528301656246,89.84528301656246
115.0,0.08940907567739487,73.41193389892578,-114.9105909243226,114.9105909243226
8.0,0.11414691805839539,74.69145965576172,-7.885853081941605,7.885853081941605
48.0,0.17601047456264496,78.28182983398438,-47.823989525437355,47.823989525437355
106.0,0.004613022785633802,77.62358093261719,-105.99538697721437,105.99538697721437
7.0,0.0,69.52108764648438,-7.0,7.0
11.0,0.06884167343378067,82.79574584960938,-10.93115832656622,10.93115832656622
19.0,0.10872800648212433,80.62593841552734,-18.891271993517876,18.891271993517876
21.0,0.110251285135746,83.82520294189453,-20.889748714864254,20.889748714864254
50.0,0.17558978497982025,67.36190032958984,-49.82441021502018,49.82441021502018
125.0,0.031031670048832893,83.3351058959961,-124.96896832995117,124.96896832995117
28.0,0.30037298798561096,64.17610931396484,-27.69962701201439,27.69962701201439
18.0,0.23849262297153473,78.11636352539062,-17.761507377028465,17.761507377028465
10.0,0.07302078604698181,68.76810455322266,-9.926979213953018,9.926979213953018
59.0,0.07922932505607605,77.59781646728516,-58.920770674943924,58.920770674943924
109.0,0.0,70.06230163574219,-109.0,109.0
114.0,0.02599005214869976,73.02922058105469,-113.9740099478513,113.9740099478513
47.0,0.0776330977678299,72.72724914550781,-46.92236690223217,46.92236690223217
125.0,0.24438081681728363,77.90657806396484,-124.75561918318272,124.75561918318272
92.0,0.09399369359016418,76.54512786865234,-91.90600630640984,91.90600630640984
21.0,0.08365912735462189,79.82865905761719,-20.916340872645378,20.916340872645378
79.0,0.10198261588811874,83.59910583496094,-78.89801738411188,78.89801738411188
114.0,0.13888269662857056,71.30120086669922,-113.86111730337143,113.86111730337143
29.0,0.0,73.91153717041016,-29.0,29.0
26.0,0.13257727026939392,71.48497009277344,-25.867422729730606,25.867422729730606
97.0,0.17747251689434052,77.88015747070312,-96.82252748310566,96.82252748310566
125.0,0.0,73.50579833984375,-125.0,125.0
15.0,0.024412956088781357,70.19401550292969,-14.975587043911219,14.975587043911219
103.0,0.0,81.9849624633789,-103.0,103.0
37.0,0.03897852450609207,87.89735412597656,-36.96102147549391,36.96102147549391
114.0,0.14667987823486328,82.99816131591797,-113.85332012176514,113.85332012176514
100.0,0.2475120574235916,70.90103149414062,-99.75248794257641,99.75248794257641
21.0,0.18903261423110962,74.94410705566406,-20.81096738576889,20.81096738576889
54.0,0.039558835327625275,79.19831848144531,-53.960441164672375,53.960441164672375
72.0,0.051396045833826065,76.6225357055664,-71.94860395416617,71.94860395416617
